309,QMLDPHUBRYAEIQLH,1.46705E+12,Not Hispanic or Latino,High School / GED,0,1.5,Single,10:00PM,Other,California,White,Small city,1.46812E+12,USA,"$50,000 to $74,999",I do not identify with a religion,6:00AM,America/Los_Angeles,6:00AM,39,0,N/A,Female,10:00PM,0
310,VVWFTQAKAICEMGFK,1.46705E+12,Not Hispanic or Latino,4-year College Degree,1,1.5,Married,10:00PM,Work full-time,Wisconsin,White,Small city,1.46775E+12,USA,"$50,000 to $74,999",I do not identify with a religion,7:00AM,America/Chicago,7:00AM,40,0.05,Yes (all of the time),Male,10:00PM,0
311,MBMAVCXYXNEYPHTY,1.46705E+12,Not Hispanic or Latino,Doctoral Degree,0,1.5,In a relationship and living together,12:00AM,Work full-time,N/A,White,Small city,1.46859E+12,France,"$20,000 to $34,999",I do not identify with a religion,8:00AM,Europe/Paris,8:00AM,29,0,N/A,Male,9:00PM,0
312,LFSUFXYLJDFXPWQA,1.46705E+12,Not Hispanic or Latino,High School / GED,1,1.5,In a relationship and living together,11:00PM,Full-time homemaker,Pennsylvania,White,Large city,1.46786E+12,USA,"$20,000 to $34,999",Christianity,9:30AM,America/New_York,9:30AM,24,0.81,Yes (all of the time),Female,10:30PM,0
313,AMKEASYCJCAPVNDN,1.46705E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,Single,12:00AM,Work full-time,New York,White,Suburb of a city,1.46791E+12,USA,"$75,000 to $99,999",I do not identify with a religion,9:00AM,America/New_York,6:00AM,28,0,N/A,Male,11:00PM,0
314,JHUISDIHQPTNCTGV,1.46705E+12,Not Hispanic or Latino,Master's Degree,0,1.5,In a relationship but not living together,10:00PM,Work full-time,Tennessee,White,Small city,1.46792E+12,USA,"Less than $20,000",I do not identify with a religion,10:00AM,America/Lima,10:00AM,28,0,N/A,Male,10:00PM,0
315,IEQHHMVIOBOFRAUD,1.46705E+12,Not Hispanic or Latino,Some College,0,1.5,Single,12:00AM,Student full-time,California,Asian or Asian-American,Suburb of a city,1.46803E+12,USA,"Less than $20,000",I do not identify with a religion,8:00AM,America/Los_Angeles,8:00AM,23,0,N/A,Male,12:00AM,0
316,FQXUTGMWEJRRSTIW,1.46705E+12,Not Hispanic or Latino,Doctoral Degree,0,1.5,Married,11:00PM,Work full-time,Louisiana,White,Large city,1.4682E+12,USA,"$50,000 to $74,999",Christianity,9:00AM,America/Chicago,6:00AM,32,0.03,N/A,Female,9:30PM,0
317,HNBXYRQNUSVAUANU,1.46705E+12,Hispanic or Latino,4-year College Degree,0,1.5,Single,10:00PM,Work part-time,N/A,"White,Black / African-American,American Indian or Alaskan Native",Small town,1.46801E+12,Peru,"$20,000 to $34,999",I do not identify with a religion,9:00AM,America/Lima,8:00AM,24,1,N/A,Male,10:00PM,0
318,VHWYAOGATMLJCEJO,1.46705E+12,Not Hispanic or Latino,Master's Degree,0,1.5,Divorced or separated,11:00PM,Work full-time,Tennessee,White,Suburb of a city,1.46798E+12,USA,"$35,000 to $49,999",Christianity,8:00AM,America/Chicago,6:00AM,54,0.74,N/A,Male,10:00PM,0
319,VTNULWRWXAXFQXPX,1.46705E+12,Not Hispanic or Latino,Some College,0,1.5,Married,10:00PM,Work full-time,New York,White,Small town,1.46876E+12,USA,"$50,000 to $74,999",Christianity,7:00AM,America/New_York,8:00AM,47,0.29,N/A,Male,10:00PM,0
320,DTOBVJXPVLRCIOWO,1.46705E+12,Not Hispanic or Latino,Master's Degree,0,1.5,Single,12:00AM,Work full-time,N/A,Asian or Asian-American,Large city,1.46806E+12,India,"$20,000 to $34,999",Hinduism,10:00AM,Asia/Calcutta,7:00AM,26,0.86,N/A,Male,11:00PM,0
321,RXQWWGORERYKWKBT,1.46705E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,Married,12:00AM,Work full-time,Illinois,White,Large city,1.46852E+12,USA,"$100,000 to $149,999",Christianity,8:00AM,America/Chicago,7:00AM,29,0.5,N/A,Male,11:00PM,0
322,PYGBVUTYHRAIHPGT,1.46705E+12,Not Hispanic or Latino,Master's Degree,2,1.5,Married,9:00PM,Work full-time,North Carolina,White,Rural,1.46816E+12,USA,"$20,000 to $34,999",I do not identify with a religion,7:00AM,America/New_York,7:00AM,35,0.01,Yes (all of the time),Female,9:00PM,0
323,UHKNIXSPVANJGIQE,1.46705E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,Married,9:15PM,Work full-time,Arizona,White,Suburb of a city,1.46781E+12,USA,"$50,000 to $74,999",I do not identify with a religion,5:00AM,America/Phoenix,5:00AM,35,0.04,N/A,Male,9:15PM,0
324,NDEAMWDHTBGYWSPF,1.46705E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,Single,12:00AM,Work full-time,N/A,Asian or Asian-American,Suburb of a city,1.4682E+12,Phillipines,"$50,000 to $74,999",I do not identify with a religion,9:00AM,Asia/Manila,9:00AM,25,0,N/A,Female,12:00AM,0
325,YOSQVCPXLBDCFNRU,1.46705E+12,Not Hispanic or Latino,4-year College Degree,1,1.5,In a relationship but not living together,10:00PM,Work full-time,South Carolina,Black / African-American,Suburb of a city,NA,USA,"$75,000 to $99,999",Christianity,7:00AM,America/New_York,6:00AM,37,1,Yes (all of the time),Female,10:00PM,0
326,JHTGKLIVFQQKKHNR,1.46705E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,Single,2:00AM,Work part-time,Missouri,White,Large city,1.46781E+12,USA,"$20,000 to $34,999",Christianity,10:00AM,America/Chicago,8:00AM,29,0.25,N/A,Male,12:08AM,0
327,DNAWGISUQUIGOTKD,1.46705E+12,Not Hispanic or Latino,Some College,0,1.5,In a relationship but not living together,6:00AM,Student full-time,N/A,White,Large city,1.46775E+12,Portugal,"$50,000 to $74,999",I do not identify with a religion,4:00PM,Atlantic/Madeira,2:00PM,22,0,N/A,Male,5:00AM,0
328,RRDSBLYBRXULKSVK,1.46705E+12,Not Hispanic or Latino,4-year College Degree,1,1.5,Single,8:00PM,Unemployed,Arizona,White,Suburb of a city,NA,USA,"$35,000 to $49,999",I do not identify with a religion,6:00AM,America/Phoenix,6:00AM,59,0.14,No,Female,8:00PM,0
329,TTBCUKGQQGEHBFNM,1.46705E+12,Not Hispanic or Latino,High School / GED,2,1.5,Married,11:00PM,Work full-time,Florida,White,Small city,1.46769E+12,USA,"Less than $20,000",Christianity,7:00AM,America/New_York,7:00AM,37,0.37,Yes (all of the time),Female,11:00PM,0
330,VAADLCXPWAWOIECD,1.46705E+12,Not Hispanic or Latino,4-year College Degree,2,1.5,Married,9:30PM,Full-time homemaker,Wisconsin,White,Suburb of a city,1.46863E+12,USA,"$50,000 to $74,999",Christianity,6:00AM,America/Chicago,6:00AM,40,0.98,Yes (all of the time),Female,9:30PM,0
331,JJCXGUAXYPLHHSJA,1.46705E+12,Not Hispanic or Latino,Master's Degree,3,1.5,Married,10:00PM,Work full-time,Minnesota,White,Suburb of a city,1.46838E+12,USA,"$50,000 to $74,999",I do not identify with a religion,6:00AM,America/Chicago,5:30AM,42,0.18,Yes (all of the time),Female,10:00PM,0
332,GEBBSJXPOYSPEHTN,1.46705E+12,Not Hispanic or Latino,Some College,2,1.5,Married,9:00PM,Work full-time,Louisiana,White,Suburb of a city,1.46785E+12,USA,"$35,000 to $49,999",Christianity,3:00AM,America/Chicago,3:00AM,38,1,Yes (all of the time),Female,9:00PM,0
333,TWDREEOPPHGBNJBD,1.46705E+12,Not Hispanic or Latino,Master's Degree,0,1.5,Single,10:00PM,Work part-time,N/A,White,Large city,1.46705E+12,Brazil,"$35,000 to $49,999",Christianity,8:00AM,America/Sao_Paulo,8:00AM,21,0.5,N/A,Male,11:00PM,0
334,OUSPKMCOGUEGHRWE,1.46705E+12,Not Hispanic or Latino,4-year College Degree,1,1.5,In a relationship but not living together,10:00PM,Work full-time,South Carolina,Black / African-American,Suburb of a city,1.46802E+12,USA,"$75,000 to $99,999",Christianity,7:30AM,America/New_York,6:00AM,37,1,Yes (all of the time),Female,9:00PM,0
335,FSUVNQYOVKUVGOMB,1.46705E+12,Not Hispanic or Latino,Some College,0,1.5,Single,1:00AM,Work full-time,Florida,White,Suburb of a city,1.4679E+12,USA,"$35,000 to $49,999",I do not identify with a religion,10:30AM,America/New_York,9:30AM,30,0.04,N/A,Female,12:30AM,0
336,GGONKTHQJPPANGQG,1.46705E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,In a relationship and living together,12:00AM,Work part-time,Washington,White,Large city,1.46792E+12,USA,"$150,000 to $199,999",I do not identify with a religion,9:00AM,America/Chicago,9:00AM,46,0,N/A,Female,12:00AM,0
337,VDXLUQUPASLTPWUL,1.46705E+12,Not Hispanic or Latino,High School / GED,2,1.5,Married,10:00PM,Work part-time,Kentucky,White,Rural,NA,USA,"$20,000 to $34,999",Christianity,6:00AM,America/Chicago,6:00AM,68,1,No,Female,10:00PM,0
338,VNJGBQQOTGYMXIAU,1.46705E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,Married,2:00AM,Unemployed,North Carolina,White,Large city,1.46734E+12,USA,"$20,000 to $34,999",Christianity,10:00AM,America/New_York,9:00AM,23,0.21,N/A,Female,12:00AM,0
339,GYOPGTOUHNLAHMTC,1.46705E+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,IGUPQPYHEPSOOLYP,1.46705E+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,FBULEIKQSSIHYBHE,1.46705E+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,RHGSFAOFSNEFBLAY,1.46705E+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,UYTAFFIKAPRDODFI,1.46705E+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,IEBSPCRKWDNXHSQC,1.46705E+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,TDAVHSSQCERHPIGY,1.46705E+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,EJPUUQIQFHQGSDLQ,1.46705E+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,AUDRGBCBEBHJGQGG,1.46705E+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,WKENUKUCDLUIQFWG,1.46705E+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,DBLIRPMVXMNJPNDC,1.46705E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,Single,1:00AM,Work full-time,North Carolina,White,Small city,1.4685E+12,USA,"$20,000 to $34,999",Christianity,9:00AM,America/New_York,6:00AM,30,0.96,N/A,Female,11:00PM,0
350,RTQCPIKDJNDWKLQY,1.46705E+12,Not Hispanic or Latino,High School / GED,2,1.5,Married,10:00PM,Work full-time,Kentucky,White,Rural,1.46705E+12,USA,"$20,000 to $34,999",Christianity,6:00AM,America/Chicago,6:00AM,68,1,No,Female,10:00PM,0
351,SJKCYEEMHMDXJMQO,1.46705E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,Single,11:00PM,Work full-time,N/A,Asian or Asian-American,Large city,1.46804E+12,India,"Less than $20,000",Judaism,9:00AM,Asia/Calcutta,8:00AM,22,0.59,N/A,Male,11:00PM,0
352,DTLLDQMRLFGXSLSW,1.46705E+12,Not Hispanic or Latino,Some College,0,1.5,Married,11:30PM,Work full-time,N/A,Asian or Asian-American,Large city,1.46869E+12,India,"Less than $20,000",Hinduism,10:00AM,Asia/Calcutta,9:00AM,27,0.92,N/A,Male,11:30PM,0
353,AJLRMILMPFDQUEMV,1.46705E+12,Not Hispanic or Latino,Master's Degree,0,1.5,Single,10:00PM,Work full-time,Colorado,Asian or Asian-American,Small city,1.46705E+12,USA,"$50,000 to $74,999",Judaism,9:00AM,America/Denver,8:00AM,18,0.5,N/A,Female,10:00PM,0
354,QVEFOVYSNIQDLBDP,1.46705E+12,Not Hispanic or Latino,Master's Degree,1,1.5,Married,11:00PM,Work full-time,N/A,Asian or Asian-American,Small town,1.46788E+12,India,"Less than $20,000",Christianity,7:00AM,Asia/Calcutta,7:00AM,34,0.69,Yes (all of the time),Female,11:00PM,0
355,HCFGHBUATVXARWYP,1.46705E+12,Not Hispanic or Latino,2-year College Degree,1,1.5,In a relationship but not living together,9:30PM,Work part-time,Oklahoma,White,Large city,1.46789E+12,USA,"Less than $20,000",Other,6:30AM,America/Chicago,5:45AM,25,0.66,Yes (all of the time),Female,9:00PM,0
356,DEXKTRKNKUWBJTYU,1.46705E+12,Not Hispanic or Latino,4-year College Degree,1,1.5,Single,9:00PM,Other,Arizona,White,Suburb of a city,1.46798E+12,USA,"$35,000 to $49,999",I do not identify with a religion,4:00AM,America/Los_Angeles,6:00AM,59,0.13,No,Female,9:00PM,0
357,GAMUTDWVMPFQHAPX,1.46705E+12,Not Hispanic or Latino,Some College,2,1.5,Married,10:00PM,Full-time homemaker,Rhode Island,White,Suburb of a city,1.4679E+12,USA,"$35,000 to $49,999",I do not identify with a religion,8:30AM,America/New_York,8:30AM,32,0,Yes (all of the time),Female,10:00PM,0
358,HXHUQBQPFGJEHUTS,1.46705E+12,Not Hispanic or Latino,High School / GED,0,1.5,Single,11:00PM,Work full-time,Colorado,White,Suburb of a city,1.46773E+12,USA,"$50,000 to $74,999",Christianity,11:00AM,America/Mexico_City,10:00AM,20,0.5,N/A,Female,10:00PM,0
359,YDLVEROHUUAWWOLQ,1.46705E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,Single,12:00AM,Work full-time,Florida,White,Large city,1.46707E+12,USA,"Less than $20,000",I do not identify with a religion,10:00AM,America/Detroit,8:00AM,34,0,N/A,Male,11:00PM,0
360,OAFKADDCNILEROHV,1.46705E+12,Not Hispanic or Latino,Some College,3,1.5,Married,10:00PM,Work full-time,New Hampshire,White,Rural,1.46766E+12,USA,"$50,000 to $74,999",I do not identify with a religion,5:00AM,America/New_York,7:00AM,31,0,Yes (all of the time),Male,1:00AM,0
361,CVSLSUMFEWSWEXJL,1.46705E+12,Not Hispanic or Latino,2-year College Degree,2,1.5,Married,11:45PM,Work part-time,North Carolina,White,Suburb of a city,1.46843E+12,USA,"$35,000 to $49,999",Christianity,9:00AM,America/New_York,8:00AM,33,0.17,Yes (all of the time),Female,11:00PM,0
362,LATLUWNDOFXQRJKM,1.46705E+12,Not Hispanic or Latino,Master's Degree,0,1.5,In a relationship and living together,10:00PM,"Unemployed,Full-time homemaker",Washington,White,Small town,1.46795E+12,USA,"$35,000 to $49,999",Christianity,7:00AM,America/Los_Angeles,7:00AM,27,0.71,N/A,Female,10:00PM,0
363,INUJXENHIBKWFMLC,1.46705E+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,DBWEYCSQIEQVRYGU,1.46705E+12,Not Hispanic or Latino,Some College,1,1.5,In a relationship and living together,12:30AM,Full-time homemaker,Tennessee,White,Small city,NA,USA,"$35,000 to $49,999",I do not identify with a religion,9:00AM,America/Detroit,8:00AM,18,0.04,Yes (all of the time),Female,11:30PM,0
365,LWVOLLTDAFAXLIMS,1.46705E+12,Not Hispanic or Latino,Some College,0,1.5,Married,11:30PM,Work full-time,New York,White,Small city,1.4672E+12,USA,"$50,000 to $74,999",I do not identify with a religion,7:30AM,America/New_York,7:30AM,30,0,N/A,Female,11:30PM,0
366,JDESRVHVBJSKKLDP,1.46705E+12,Not Hispanic or Latino,2-year College Degree,1,1.5,Married,2:00AM,Work part-time,Michigan,White,Small city,1.46827E+12,USA,"$20,000 to $34,999",I do not identify with a religion,8:30AM,America/Detroit,8:00AM,36,0,Yes (all of the time),Female,1:00AM,0
367,OHCPHIUJHQAHRUNX,1.46705E+12,Not Hispanic or Latino,Some College,1,1.5,"Single,In a relationship and living together",12:00AM,Full-time homemaker,Tennessee,White,Large city,1.46714E+12,USA,"$35,000 to $49,999",I do not identify with a religion,9:00AM,America/Detroit,8:00AM,30,0.03,Yes (all of the time),Female,10:30PM,0
368,DOFLDNCXOFTKUDEK,1.46705E+12,Not Hispanic or Latino,4-year College Degree,1,1.5,Married,4:00AM,Work full-time,N/A,Asian or Asian-American,Large city,1.46804E+12,India,"$20,000 to $34,999",I do not identify with a religion,11:00AM,Asia/Calcutta,11:00AM,33,0.04,Yes (all of the time),Male,3:00AM,0
369,UDVFAOWUHAASBKDW,1.46705E+12,Hispanic or Latino,Some College,0,1.5,In a relationship and living together,10:00PM,Student full-time,New York,White,Suburb of a city,1.46794E+12,USA,"Less than $20,000",I do not identify with a religion,9:00AM,America/New_York,8:20AM,25,0,N/A,Female,10:00PM,0
370,SNGDJXUCXLRKPWXJ,1.46705E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,Single,12:00AM,Work full-time,Virginia,White,Suburb of a city,1.46821E+12,USA,"$35,000 to $49,999",Christianity,7:00AM,America/New_York,7:00AM,32,0.16,N/A,Female,11:00PM,0
371,EEVAMYYEAISOMPPV,1.46705E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,In a relationship and living together,11:00PM,Work full-time,California,Asian or Asian-American,Large city,1.46813E+12,USA,"$35,000 to $49,999",I do not identify with a religion,5:30AM,America/Los_Angeles,5:30AM,37,0.89,N/A,Female,11:00PM,0
372,LBPRKKQJCXVOMTTV,1.46705E+12,Not Hispanic or Latino,Master's Degree,0,1.5,Single,10:00PM,Work part-time,N/A,White,Large city,1.46836E+12,Brazil,"$35,000 to $49,999",Christianity,9:00AM,America/Sao_Paulo,8:00AM,21,0.5,N/A,Male,10:00PM,0
373,YTSKNDVWMMVVOPIH,1.46706E+12,Not Hispanic or Latino,High School / GED,0,1.5,Single,11:00PM,Work part-time,Virginia,White,Suburb of a city,1.4681E+12,USA,"$50,000 to $74,999",I do not identify with a religion,8:00AM,America/New_York,4:00AM,25,0.06,N/A,Male,9:00PM,0
374,JQPEGVEGKLQPIVFY,1.46706E+12,Not Hispanic or Latino,Some College,0,1.5,In a relationship but not living together,2:00AM,"Work part-time,Student full-time",Michigan,White,Small city,1.46706E+12,USA,"Less than $20,000",Christianity,12:00PM,America/New_York,12:00PM,25,0.98,N/A,Male,2:00AM,0
375,JFONGKFXGTOHQUCV,1.46706E+12,Not Hispanic or Latino,Some College,1,1.5,In a relationship and living together,12:30AM,Other,New Jersey,White,Small town,1.46792E+12,USA,"$35,000 to $49,999",I do not identify with a religion,7:30AM,America/Detroit,7:30AM,29,0,Yes (all of the time),Male,12:00AM,0
376,MXJYKLSUTSJYLXEH,1.46706E+12,Hispanic or Latino,Some College,0,1.5,Single,11:00PM,Work full-time,California,White,Suburb of a city,1.46827E+12,USA,"$35,000 to $49,999",I do not identify with a religion,8:00AM,America/Los_Angeles,5:00AM,36,0,N/A,Female,9:30PM,0
377,OCYMMRQSALGARFCY,1.46706E+12,Not Hispanic or Latino,Some College,0,1.5,In a relationship and living together,9:00PM,Work full-time,Oregon,White,Suburb of a city,1.4679E+12,USA,"$35,000 to $49,999",I do not identify with a religion,8:00AM,America/Cancun,8:00AM,27,0.01,N/A,Male,9:00PM,0
378,TEJHCCSUJUPNUDMK,1.46706E+12,Not Hispanic or Latino,Some College,2,1.5,Married,11:00PM,"Unemployed,Full-time homemaker,Other",Colorado,White,Suburb of a city,1.46758E+12,USA,"$100,000 to $149,999",I do not identify with a religion,9:00AM,America/Boise,9:00AM,46,0.04,Yes (all of the time),Female,10:01PM,0
379,EQOMIEANQAQCECHB,1.46706E+12,Not Hispanic or Latino,High School / GED,0,1.5,In a relationship but not living together,1:00AM,"Work full-time,Other",New York,Black / African-American,Suburb of a city,1.46828E+12,USA,"$20,000 to $34,999",I do not identify with a religion,10:00AM,America/New_York,8:00AM,25,0.04,N/A,Male,10:00PM,0
380,GACFTKAGCQLYPSSM,1.46706E+12,Not Hispanic or Latino,Master's Degree,1,1.5,Married,10:00PM,Full-time homemaker,N/A,White,Small city,1.46798E+12,France,"$35,000 to $49,999",Christianity,10:00AM,Europe/Paris,10:00AM,43,0.1,Yes (all of the time),Female,10:00PM,0
381,XMQHRYNSFSLRTTEP,1.46706E+12,Not Hispanic or Latino,2-year College Degree,1,1.5,Divorced or separated,11:00PM,Work full-time,Washington,White,Rural,1.46782E+12,USA,"$35,000 to $49,999",Christianity,7:00AM,America/Los_Angeles,6:30AM,47,0.52,No,Female,10:00PM,0
382,JKIWEIWOEMQAFJWY,1.46706E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,In a relationship but not living together,4:00AM,Work full-time,Tennessee,White,Small city,1.46844E+12,USA,"$35,000 to $49,999",I do not identify with a religion,12:00PM,America/Chicago,11:00AM,25,0,N/A,Female,3:00AM,0
383,NSYTUVFCYQQVPMHL,1.46706E+12,Hispanic or Latino,Some College,2,1.5,Married,4:00AM,Work part-time,Texas,I prefer not to respond,Small town,1.46835E+12,USA,"Less than $20,000",I do not identify with a religion,4:00PM,America/Chicago,1:00PM,23,0,Yes (all of the time),Male,3:00AM,0
384,PLPTDHBARRBBJVHO,1.46706E+12,Not Hispanic or Latino,High School / GED,0,1.5,In a relationship but not living together,10:30PM,Work full-time,Texas,White,Rural,1.46783E+12,USA,"$35,000 to $49,999",I do not identify with a religion,9:30AM,America/Chicago,9:30AM,31,0.03,N/A,"Transgender, transsexual, or queer",10:30PM,0
385,PMTJDRUJNMAGEDPL,1.46706E+12,Not Hispanic or Latino,Master's Degree,0,1.5,Single,2:00AM,Work full-time,Maryland,White,Suburb of a city,1.46774E+12,USA,"$150,000 to $199,999",I do not identify with a religion,11:00AM,America/New_York,10:30AM,29,0.01,N/A,Male,12:00AM,0
386,HDOKAHQNBCKDYHPE,1.46706E+12,Not Hispanic or Latino,4-year College Degree,2,1.5,In a relationship and living together,11:00PM,Full-time homemaker,Oregon,White,Small city,1.46782E+12,USA,"$20,000 to $34,999",I do not identify with a religion,8:00AM,America/Los_Angeles,7:00AM,26,0.5,Yes (all of the time),Female,11:00PM,0
387,BHPHEYLWHFJKJUHD,1.46706E+12,Not Hispanic or Latino,Doctoral Degree,0,1.5,Married,12:00AM,Work part-time,New York,White,Large city,1.46807E+12,USA,"$50,000 to $74,999",I do not identify with a religion,9:00AM,America/New_York,8:40AM,28,0,N/A,Male,11:40PM,0
388,BTBBTEYAICCWFYBI,1.46706E+12,Not Hispanic or Latino,2-year College Degree,0,1.5,Single,1:00AM,Student full-time,Oklahoma,White,Suburb of a city,1.46719E+12,USA,"$75,000 to $99,999",Christianity,11:00AM,America/Chicago,1:00PM,26,0.98,N/A,Male,3:00AM,0
389,HOEWTODXMLHNVIPN,1.46706E+12,Not Hispanic or Latino,2-year College Degree,1,1.5,Married,3:00AM,Work full-time,N/A,Asian or Asian-American,Large city,1.46848E+12,Sri Lanka,"Less than $20,000",Islam,12:00PM,Asia/Colombo,9:30AM,28,1,Yes (all of the time),Male,1:30AM,0
390,TGGXQGOJUHPSVUND,1.46706E+12,Not Hispanic or Latino,"Professional Degree (i.e. M.D., J.D.)",2,1.5,Married,3:00AM,Work part-time,N/A,Asian or Asian-American,Large city,1.469E+12,India,"$35,000 to $49,999",Islam,7:00AM,Asia/Calcutta,7:00AM,38,0.29,Yes (all of the time),Male,3:00AM,0
391,YPBMMQSWIIEYHLVF,1.46706E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,Married,3:00AM,Work full-time,Florida,White,Suburb of a city,NA,USA,"$35,000 to $49,999",Other,1:00PM,America/Detroit,2:00PM,36,0.5,N/A,Male,2:00AM,0
392,FKUGJCOLQEVNJCDS,1.46706E+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393,LOHOPMSVPMWNEDNQ,1.46706E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,Married,2:00AM,Work full-time,Florida,White,Small city,1.46828E+12,USA,"$35,000 to $49,999",Other,1:00PM,America/Detroit,1:00PM,36,0.5,N/A,Male,3:40AM,0
394,MYRCWQHFRRDAENTI,1.46706E+12,Not Hispanic or Latino,Some College,0,1.5,In a relationship and living together,1:00AM,Work full-time,Virginia,White,Suburb of a city,1.47031E+12,USA,"$50,000 to $74,999",Christianity,7:00AM,America/Detroit,7:00AM,51,0.24,N/A,Female,1:00AM,0
395,HDQXMMPJNNJTWOCO,1.46706E+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396,HAAXRSBUKKGDCDNJ,1.46706E+12,Not Hispanic or Latino,Some College,0,1.5,In a relationship and living together,12:00AM,Work part-time,Rhode Island,White,Small town,1.46786E+12,USA,"$100,000 to $149,999",Christianity,6:00AM,America/New_York,5:30AM,40,0.13,N/A,Female,10:30PM,0
397,SDPXHMNFMIJIOOAI,1.46707E+12,Hispanic or Latino,Less than High School,0,1.5,In a relationship and living together,2:00AM,Work full-time,Texas,White,Large city,1.46741E+12,USA,"$20,000 to $34,999",Christianity,11:00AM,America/Chicago,8:00AM,23,1,N/A,Female,11:00PM,0
398,DBXSMTPBOIEQQKLQ,1.46707E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,Single,2:00AM,Work full-time,New York,Asian or Asian-American,Large city,1.46871E+12,USA,"$100,000 to $149,999",I do not identify with a religion,8:00AM,America/New_York,8:00AM,24,0,N/A,Male,1:00AM,0
399,NEDQMEMIQTNMTNMA,1.46707E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,Single,10:00PM,Work full-time,Massachusetts,White,Large city,1.46712E+12,USA,"$35,000 to $49,999",I do not identify with a religion,9:00AM,America/New_York,6:30AM,25,0,N/A,Male,10:00PM,0
400,HMLAGWDXNWPQHGVV,1.46707E+12,Not Hispanic or Latino,Master's Degree,2,1.5,Married,10:00PM,Full-time homemaker,Louisiana,Native Hawaiian or Other Pacific Islander,Suburb of a city,1.46841E+12,USA,"$20,000 to $34,999",Islam,5:00AM,America/Chicago,5:30AM,33,0.86,Yes (all of the time),Female,10:00PM,0
401,KCCWQWYAANPRDLHD,1.46707E+12,Not Hispanic or Latino,Some College,1,1.5,Married,11:00PM,Work full-time,Virginia,White,Small city,1.46859E+12,USA,"$75,000 to $99,999",Christianity,11:00AM,America/New_York,9:00AM,46,0.62,Yes (all of the time),Female,11:00PM,0
402,GRMVMSFLASUHEXRL,1.46707E+12,Not Hispanic or Latino,Some College,0,1.5,Married,12:00AM,"Work full-time,Student part-time",Nevada,White,Small town,1.46825E+12,USA,"$150,000 to $199,999",I do not identify with a religion,8:00AM,America/Los_Angeles,7:30AM,29,0.05,N/A,Female,11:00PM,0
403,NAEWUSOYAMUNFQAK,1.46707E+12,Not Hispanic or Latino,Some College,3,1.5,Married,11:00PM,Work full-time,Texas,White,Suburb of a city,1.46803E+12,USA,"$50,000 to $74,999",Christianity,8:00AM,America/Chicago,5:20AM,36,0.79,Yes (all of the time),Female,11:00PM,0
